order_item_id,order_item_name,order_item_type,order_id
780,Flexible Shipping (Free),shipping,3490
785,Lavender georgette dress - XL,line_item,3492
786,DELIVERY CHARGES,shipping,3492
787,Grey high low georgette dress - XL,line_item,3493
788,DELIVERY CHARGES,shipping,3493
789,Lavender georgette dress - M,line_item,3494
790,DELIVERY CHARGES,shipping,3494
791,Maroon georgette dress - XL,line_item,3495
792,DELIVERY CHARGES,shipping,3495
793,Lavender georgette dress - S,line_item,3496
794,DELIVERY CHARGES,shipping,3496
795,Lavender georgette dress - L,line_item,3497
796,DELIVERY CHARGES,shipping,3497
797,Grey high low georgette dress - XL,line_item,3498
798,DELIVERY CHARGES,shipping,3498
799,Pink patchwork finish glace cotton 3 tier lehenga with blouse - M,line_item,3499
800,DELIVERY CHARGES,shipping,3499
801,Maroon georgette dress - XL,line_item,3500
802,Black cotton dress 2 - XL,line_item,3500
803,Indigo cotton dress - XL,line_item,3500
804,DELIVERY CHARGES,shipping,3500
837,Violet kalamkari cotton dress - L,line_item,3501
838,Baby pink 2 tier cotton dress - L,line_item,3501
839,Blue ikkat cotton dress - L,line_item,3501
840,Black cotton dress 2 - L,line_item,3501
841,Lilac 1 tier cotton dress - L,line_item,3501
842,Black cotton dress 3 - L,line_item,3501
843,Maroon georgette dress - L,line_item,3501
844,DELIVERY CHARGES,shipping,3501
847,Lavender georgette dress - XL,line_item,3502
848,Flexible Shipping (Free),shipping,3502
853,Pink patchwork finish glace cotton 3 tier lehenga with blouse - 2XL,line_item,3504
854,DELIVERY CHARGES,shipping,3504
855,White stripes cotton dress - M,line_item,3505
856,DELIVERY CHARGES,shipping,3505
857,Lavender georgette dress - S,line_item,3506
858,DELIVERY CHARGES,shipping,3506
861,Lavender georgette dress - M,line_item,3508
862,DELIVERY CHARGES,shipping,3508
863,Lavender georgette dress - XL,line_item,3509
864,DELIVERY CHARGES,shipping,3509
867,Violet kalamkari cotton dress - L,line_item,3507
868,DELIVERY CHARGES,shipping,3507
871,Black asymmetrical cotton co-ord set - L,line_item,3511
872,DELIVERY CHARGES,shipping,3511
873,Violet kalamkari cotton dress - S,line_item,3512
874,DELIVERY CHARGES,shipping,3512
875,Black cotton dress 3 - XS,line_item,3513
876,DELIVERY CHARGES,shipping,3513
877,Pink patchwork finish glace cotton 3 tier lehenga with blouse - S,line_item,3514
878,Violet kalamkari cotton dress - S,line_item,3514
879,Pink patchwork finish glace cotton 3 tier lehenga with blouse - XXS,line_item,3514
880,Cream glace cotton lehenga with blouse - XXS,line_item,3514
881,DELIVERY CHARGES,shipping,3514
882,White and blue glace cotton dress - S,line_item,3515
883,DELIVERY CHARGES,shipping,3515
884,Pastel blue georgette dress - M,line_item,3516
885,DELIVERY CHARGES,shipping,3516
886,Lavender georgette dress - S,line_item,3517
887,Blue ikkat cotton dress - S,line_item,3517
888,DELIVERY CHARGES,shipping,3517
889,Grey high low georgette dress - L,line_item,3518
890,DELIVERY CHARGES,shipping,3518
891,Pastel blue georgette dress - M,line_item,3519
892,DELIVERY CHARGES,shipping,3519
895,Mauve glace cotton dress - 2XL,line_item,3520
896,DELIVERY CHARGES,shipping,3520
897,Black cotton dress 3 - 3XL,line_item,3521
898,DELIVERY CHARGES,shipping,3521
899,Pastel blue georgette dress - 2XL,line_item,3522
900,Black cotton dress 3 - 2XL,line_item,3522
901,DELIVERY CHARGES,shipping,3522
902,Grey high low georgette dress - XL,line_item,3510
903,DELIVERY CHARGES,shipping,3510
904,Yellow cotton lehenga and blouse - L,line_item,3523
905,DELIVERY CHARGES,shipping,3523
906,Maroon georgette dress - M,line_item,3524
907,DELIVERY CHARGES,shipping,3524
908,Red georgette dress - S,line_item,3525
909,DELIVERY CHARGES,shipping,3525
914,Cream glace cotton lehenga with blouse - M,line_item,3526
915,DELIVERY CHARGES,shipping,3526
916,Lavender georgette dress - 3XL,line_item,3528
917,Blue tie and dye cotton co-ord set - 3XL,line_item,3528
918,Flexible Shipping (Free),shipping,3528
919,Lavender georgette dress - XL,line_item,3527
920,DELIVERY CHARGES,shipping,3527
921,Grey high low georgette dress - XL,line_item,3529
922,DELIVERY CHARGES,shipping,3529
923,Violet kalamkari cotton dress - L,line_item,3530
924,DELIVERY CHARGES,shipping,3530
925,Cream glace cotton lehenga with blouse - L,line_item,3531
926,Blue floral cotton dress 2 - XL,line_item,3531
927,Indigo cotton dress - XL,line_item,3531
928,DELIVERY CHARGES,shipping,3531
929,Pastel blue georgette dress - L,line_item,3532
930,DELIVERY CHARGES,shipping,3532
931,Red bandhini glace cotton dress - XS,line_item,3533
932,DELIVERY CHARGES,shipping,3533
933,Black cotton dress 3 - S,line_item,3534
934,Lavender georgette dress - S,line_item,3534
935,DELIVERY CHARGES,shipping,3534
936,White and blue glace cotton dress - S,line_item,3535
937,DELIVERY CHARGES,shipping,3535
940,Maroon cotton lehenga and blouse - S,line_item,3536
941,Flexible Shipping (Free),shipping,3536
942,Violet kalamkari cotton dress - XS,line_item,3537
943,DELIVERY CHARGES,shipping,3537
944,Lavender georgette dress - S,line_item,3538
945,DELIVERY CHARGES,shipping,3538
950,Black cotton dress 3 - XL,line_item,3539
951,White 1 tier cotton dress - XL,line_item,3539
952,Pink tie and dye tier cotton dress - XL,line_item,3539
953,Flexible Shipping (Free),shipping,3539
954,Green and pink tie and dye cotton dress - L,line_item,3540
955,Parrot green chanderi suit - L,line_item,3540
956,Pink patchwork finish glace cotton 3 tier lehenga with blouse - L,line_item,3540
957,Flexible Shipping (Free),shipping,3540
958,Navy blue georgette lehenga and blouse - XS,line_item,3541
959,DELIVERY CHARGES,shipping,3541
960,Rust kalamkari cotton dress - 2XL,line_item,3542
961,DELIVERY CHARGES,shipping,3542
962,Lavender georgette dress - S,line_item,3543
963,White cotton top with black silk asymmetrical skirt - S,line_item,3543
964,DELIVERY CHARGES,shipping,3543
965,Mauve glace cotton dress - 2XL,line_item,3544
966,DELIVERY CHARGES,shipping,3544
967,Lavender georgette dress - M,line_item,3545
968,DELIVERY CHARGES,shipping,3545
969,Lavender georgette dress - S,line_item,3546
970,DELIVERY CHARGES,shipping,3546
971,Pink tie and dye tier cotton dress - M,line_item,3547
972,Lilac 1 tier cotton dress - M,line_item,3547
973,DELIVERY CHARGES,shipping,3547
974,Blue floral georgette dress - M,line_item,3548
975,DELIVERY CHARGES,shipping,3548
980,Grey high low georgette dress - S,line_item,3549
981,Maroon georgette dress - S,line_item,3549
982,Lavender georgette dress - S,line_item,3549
983,Flexible Shipping (Free),shipping,3549
986,Blue and green glace cotton lehenga with blouse - L,line_item,3550
987,DELIVERY CHARGES,shipping,3550
991,Blue floral georgette dress - XS,line_item,3551
992,White georgette dress - XS,line_item,3551
993,DELIVERY CHARGES,shipping,3551
996,Grey high low georgette dress - L,line_item,3552
997,DELIVERY CHARGES,shipping,3552
998,Lavender georgette dress - M,line_item,3553
999,Indigo cotton dress - M,line_item,3553
1000,DELIVERY CHARGES,shipping,3553
1001,Yellow cotton lehenga and blouse - L,line_item,3554
1002,DELIVERY CHARGES,shipping,3554
1003,Lavender georgette dress - M,line_item,3555
1004,Flexible Shipping (Free),shipping,3555
1005,Cream glace cotton lehenga with blouse - 3XL,line_item,3556
1006,DELIVERY CHARGES,shipping,3556
1007,Lavender georgette dress - XL,line_item,3557
1008,DELIVERY CHARGES,shipping,3557
1009,Lavender georgette dress - M,line_item,3558
1010,DELIVERY CHARGES,shipping,3558
1011,Black cotton dress 3 - XXS,line_item,3559
1012,White cotton top with black silk asymmetrical skirt - XXS,line_item,3559
1013,Flexible Shipping (Free),shipping,3559
1014,Black cotton dress 3 - XL,line_item,3560
1015,Blue ikkat cotton dress - XL,line_item,3560
1016,Baby pink 2 tier cotton dress - XL,line_item,3560
1017,Maroon georgette dress - XL,line_item,3560
1018,Violet kalamkari cotton dress - XL,line_item,3560
1019,Cream glace cotton lehenga with blouse - XL,line_item,3560
1020,White georgette dress - XL,line_item,3560
1021,White stripes cotton dress - XL,line_item,3560
1022,Navy blue glace cotton lehenga with blouse - XL,line_item,3560
1023,Flexible Shipping (Free),shipping,3560
1024,Cream glace cotton lehenga with blouse - S,line_item,3561
1025,DELIVERY CHARGES,shipping,3561
1026,Lavender georgette dress - XL,line_item,3562
1027,DELIVERY CHARGES,shipping,3562
1028,Indigo cotton dress - XL,line_item,3563
1029,Lilac cotton dress 2 - XL,line_item,3563
1030,Flexible Shipping (Free),shipping,3563
1031,Cream glace cotton lehenga with blouse - M,line_item,3564
1032,DELIVERY CHARGES,shipping,3564
1033,Cream glace cotton lehenga with blouse - S,line_item,3565
1034,DELIVERY CHARGES,shipping,3565
1035,Cream glace cotton lehenga with blouse - M,line_item,3566
1036,DELIVERY CHARGES,shipping,3566
1037,Blue ikkat cotton dress - 3XL,line_item,3567
1038,Black cotton dress 3 - 3XL,line_item,3567
1039,Grey high low georgette dress - 3XL,line_item,3567
1040,Maroon georgette dress - 3XL,line_item,3567
1041,Violet kalamkari cotton dress - 3XL,line_item,3567
1042,Black cotton dress 2 - 3XL,line_item,3567
1043,Black asymmetrical cotton dress - 3XL,line_item,3567
1044,DELIVERY CHARGES,shipping,3567
1045,Black cotton co-ord set - M,line_item,3568
1046,Blue floral cotton co-ord set - M,line_item,3568
1047,Black asymmetrical cotton co-ord set - M,line_item,3568
1048,Pink tie and dye cotton co-ord set - M,line_item,3568
1049,Black cotton dress 3 - M,line_item,3568
1050,Multicoloured tie and dye dress - M,line_item,3568
1051,White 1 tier cotton dress - M,line_item,3568
1052,Black asymmetrical cotton dress - M,line_item,3568
1053,Violet kalamkari cotton dress - M,line_item,3568
1054,Grey high low georgette dress - M,line_item,3568
1055,Baby pink 2 tier cotton dress - M,line_item,3568
1056,Black 3 tier cotton dress - M,line_item,3568
1057,Lavender georgette dress - M,line_item,3568
1058,Indigo cotton lehenga and blouse 2 - M,line_item,3568
1059,Pink patchwork finish glace cotton 3 tier lehenga with blouse - M,line_item,3568
1060,DELIVERY CHARGES,shipping,3568
1061,Grey high low georgette dress - S,line_item,3569
1062,DELIVERY CHARGES,shipping,3569
1063,Lavender georgette dress - L,line_item,3570
1064,DELIVERY CHARGES,shipping,3570
1065,Lavender georgette dress - S,line_item,3581
1066,DELIVERY CHARGES,shipping,3581
1067,Lavender georgette dress - M,line_item,3582
1068,DELIVERY CHARGES,shipping,3582
1069,White and blue glace cotton dress - L,line_item,3583
1070,DELIVERY CHARGES,shipping,3583
1071,Black cotton dress 3 - S,line_item,3584
1072,DELIVERY CHARGES,shipping,3584
1077,Violet kalamkari cotton dress - M,line_item,3586
1078,Lilac cotton dress 2 - M,line_item,3586
1079,DELIVERY CHARGES,shipping,3586
1082,Maroon georgette dress - 2XL,line_item,3585
1083,DELIVERY CHARGES,shipping,3585
1084,Lavender georgette dress - L,line_item,3587
1085,Lilac tie and dye cotton dress - L,line_item,3587
1086,DELIVERY CHARGES,shipping,3587
1087,Black cotton co-ord set - M,line_item,3588
1088,Blue floral cotton co-ord set - M,line_item,3588
1089,Black asymmetrical cotton co-ord set - M,line_item,3588
1090,Black cotton dress 3 - M,line_item,3588
1091,Multicoloured tie and dye dress - M,line_item,3588
1092,White 1 tier cotton dress - M,line_item,3588
1093,Black asymmetrical cotton dress - M,line_item,3588
1094,Violet kalamkari cotton dress - M,line_item,3588
1095,Grey high low georgette dress - M,line_item,3588
1096,Baby pink 2 tier cotton dress - M,line_item,3588
1097,Black 3 tier cotton dress - M,line_item,3588
1098,Lavender georgette dress - M,line_item,3588
1099,DELIVERY CHARGES,shipping,3588
1100,Black cotton dress 3 - L,line_item,3589
1101,DELIVERY CHARGES,shipping,3589
1102,Cream glace cotton lehenga with blouse - L,line_item,3590
1103,Indigo coat - L,line_item,3590
1104,DELIVERY CHARGES,shipping,3590
1109,Cream glace cotton lehenga with blouse - 2XL,line_item,3592
1110,Black cotton dress 3 - 2XL,line_item,3592
1111,DELIVERY CHARGES,shipping,3592
1112,Pastel green cotton dress - XXS,line_item,3593
1113,DELIVERY CHARGES,shipping,3593
1114,Grey georgette ruffles saree,line_item,3594
1115,DELIVERY CHARGES,shipping,3594
1116,Black cotton dress 3 - XS,line_item,3595
1117,DELIVERY CHARGES,shipping,3595
1118,Pastel blue georgette dress - S,line_item,3596
1119,Grey high low georgette dress - S,line_item,3596
1120,Maroon georgette dress - S,line_item,3596
1121,Mehendi green chanderi suit - S,line_item,3596
1122,DELIVERY CHARGES,shipping,3596
1123,Rust kalamkari cotton dress - 2XL,line_item,3597
1124,Blue and green tie and dye tier cotton dress - 2XL,line_item,3597
1125,DELIVERY CHARGES,shipping,3597
1126,Blue and green tie and dye tier cotton dress - 2XL,line_item,3598
1127,DELIVERY CHARGES,shipping,3598
1128,Lavender georgette dress - M,line_item,3599
1129,DELIVERY CHARGES,shipping,3599
1130,Lavender georgette dress - XS,line_item,3600
1131,DELIVERY CHARGES,shipping,3600
1132,Lavender georgette dress - S,line_item,3601
1133,DELIVERY CHARGES,shipping,3601
1134,Pink patchwork finish glace cotton 3 tier lehenga with blouse - M,line_item,3602
1135,DELIVERY CHARGES,shipping,3602
1136,Cream glace cotton lehenga with blouse - S,line_item,3603
1137,DELIVERY CHARGES,shipping,3603
1138,Cream glace cotton lehenga with blouse - L,line_item,3604
1139,DELIVERY CHARGES,shipping,3604
1140,Grey high low georgette dress - S,line_item,3605
1141,DELIVERY CHARGES,shipping,3605
1142,Lavender georgette dress - M,line_item,3606
1143,DELIVERY CHARGES,shipping,3606
1144,Blue ikkat cotton dress - L,line_item,3607
1145,Maroon cotton dress - L,line_item,3607
1146,DELIVERY CHARGES,shipping,3607
1147,Pastel blue georgette dress - M,line_item,3608
1148,DELIVERY CHARGES,shipping,3608
1149,Mauve glace cotton dress - 2XL,line_item,3609
1150,DELIVERY CHARGES,shipping,3609
1151,Pink patchwork finish glace cotton 3 tier lehenga with blouse - S,line_item,3610
1152,DELIVERY CHARGES,shipping,3610
1153,Cream glace cotton lehenga with blouse - M,line_item,3591
1154,DELIVERY CHARGES,shipping,3591
1155,Cream glace cotton lehenga with blouse - S,line_item,3611
1156,DELIVERY CHARGES,shipping,3611
1157,Pink patchwork finish glace cotton 3 tier lehenga with blouse - L,line_item,3612
1158,DELIVERY CHARGES,shipping,3612
1159,Pastel blue georgette dress - S,line_item,3613
1160,Violet kalamkari cotton dress - S,line_item,3613
1161,DELIVERY CHARGES,shipping,3613
1162,Navy blue glace cotton lehenga with blouse - L,line_item,3614
1163,DELIVERY CHARGES,shipping,3614
1164,Lavender georgette dress - M,line_item,3615
1165,DELIVERY CHARGES,shipping,3615
1166,Grey high low georgette dress - XL,line_item,3616
1167,DELIVERY CHARGES,shipping,3616
1168,Lavender georgette dress - S,line_item,3617
1169,DELIVERY CHARGES,shipping,3617
1170,Mauve glace cotton dress - M,line_item,3618
1171,DELIVERY CHARGES,shipping,3618
1172,Indigo cotton lehenga and blouse - S,line_item,3619
1173,DELIVERY CHARGES,shipping,3619
1174,Black cotton dress 3 - M,line_item,3620
1175,DELIVERY CHARGES,shipping,3620
1176,Mauve glace cotton dress - XL,line_item,3621
1177,DELIVERY CHARGES,shipping,3621
1178,Lavender georgette dress - S,line_item,3622
1179,DELIVERY CHARGES,shipping,3622
1180,Indigo cotton co-ord set - S,line_item,3623
1181,Black asymmetrical cotton co-ord set - S,line_item,3623
1182,Flexible Shipping (Free),shipping,3623
1183,Rust kalamkari cotton dress - S,line_item,3624
1184,DELIVERY CHARGES,shipping,3624
1185,Lavender georgette dress - XL,line_item,3625
1186,Yellow 2 tier cotton dress - XL,line_item,3625
1187,DELIVERY CHARGES,shipping,3625
1188,Pink floral coat - 2XL,line_item,3626
1189,DELIVERY CHARGES,shipping,3626
1192,Violet kalamkari cotton dress - S,line_item,3627
1193,DELIVERY CHARGES,shipping,3627
1194,Black cotton dress 3 - L,line_item,3628
1195,DELIVERY CHARGES,shipping,3628
1196,Black cotton dress 3 - S,line_item,3629
1197,DELIVERY CHARGES,shipping,3629
1198,Black cotton dress 3 - M,line_item,3630
1199,DELIVERY CHARGES,shipping,3630
1200,Cream glace cotton lehenga with blouse - XL,line_item,3631
1201,Blue tie and dye cotton co-ord set - XL,line_item,3631
1202,DELIVERY CHARGES,shipping,3631
1203,Black cotton dress 3 - S,line_item,3632
1204,DELIVERY CHARGES,shipping,3632
1205,Pastel blue georgette dress - M,line_item,3633
1206,DELIVERY CHARGES,shipping,3633
1207,Red bandhini glace cotton dress - S,line_item,3634
1208,DELIVERY CHARGES,shipping,3634
1213,Pastel blue georgette dress - S,line_item,3635
1214,DELIVERY CHARGES,shipping,3635
1215,Black cotton dress 3 - XS,line_item,3636
1216,DELIVERY CHARGES,shipping,3636
1221,Lavender georgette dress - M,line_item,3638
1222,DELIVERY CHARGES,shipping,3638
1223,Maroon georgette dress - M,line_item,3639
1224,DELIVERY CHARGES,shipping,3639
1227,Black cotton dress 3 - L,line_item,3640
1228,Blue tie and dye cotton co-ord set - L,line_item,3640
1229,Lavender georgette dress - L,line_item,3640
1230,Multicoloured tie and dye dress - L,line_item,3640
1231,Red bandhini glace cotton dress - L,line_item,3640
1232,DELIVERY CHARGES,shipping,3640
1233,White cotton top with black silk asymmetrical skirt - XXS,line_item,3637
1234,DELIVERY CHARGES,shipping,3637
1241,Black cotton dress 3 - 3XL,line_item,3642
1242,DELIVERY CHARGES,shipping,3642
1245,Mauve glace cotton dress - S,line_item,3643
1246,DELIVERY CHARGES,shipping,3643
1247,Lavender georgette dress - M,line_item,3641
1248,DELIVERY CHARGES,shipping,3641
1249,Lavender georgette dress - L,line_item,3644
1250,DELIVERY CHARGES,shipping,3644
1253,Black asymmetrical cotton co-ord set - M,line_item,3646
